,hwu64_id,utterance,true_intent,scenario,dataset,predicted_intent,confidence
5769,3800,Does Brick Grill deliver,takeaway:query,takeaway,train_ms,takeaway:query,0.9977113008499146
5770,2892,"Remember I've ordered a cake for tonight's birthday party, let me know the status please",takeaway:query,takeaway,test,calendar:query,0.8590282201766968
5771,7075,Is my order ready for pick up now?,takeaway:query,takeaway,test,takeaway:query,0.9579219222068788
5772,6868,Does LeChateau have delivery service or only takeway?,takeaway:query,takeaway,valid,takeaway:query,0.956795573234558
5773,1420,"PDA, does that restaurant allow call-in orders?",takeaway:query,takeaway,train_ms,takeaway:query,0.9995588064193726
5774,6750,do you serve for home delivery?,takeaway:query,takeaway,train_ms,takeaway:order,0.9630505442619324
5775,2496,Does Ming Ten do take out?,takeaway:query,takeaway,train_nlu,takeaway:query,0.9992194771766664
5776,2804,When do I need to leave to pick up my order?,takeaway:query,takeaway,test,takeaway:query,0.883995771408081
5777,116,When is my order arriving.,takeaway:query,takeaway,train_nlu,takeaway:query,0.9996194243431092
5778,1874,PDA does Fridays do takeaway.,takeaway:query,takeaway,train_ms,takeaway:query,0.9963939785957336
5779,5589,What time is my Domino's order expected to arrive?,takeaway:query,takeaway,train_ms,takeaway:query,0.9304007887840272
5780,176,Does Dominos do takeaway?,takeaway:query,takeaway,valid,takeaway:query,0.999518632888794
5781,3299,Delivery from dominos.,takeaway:query,takeaway,test,takeaway:order,0.9932951331138612
5782,324,find out if the restaurant does takeaway orders,takeaway:query,takeaway,train_nlu,takeaway:query,0.9998302459716796
5783,4891,will arby's offer takeaway,takeaway:query,takeaway,train_nlu,takeaway:query,0.999727189540863
5784,6691,find if takeaway possible in restaurant xy?,takeaway:query,takeaway,train_nlu,takeaway:query,0.9997659921646118
5785,6082,"Hello,  I would liek to know whether you provide home delivery services?",takeaway:query,takeaway,test,email:sendemail,0.5208883881568909
5786,5062,Check the status of my order,takeaway:query,takeaway,train_ms,takeaway:query,0.9959031343460084
5787,4400,Where is an Olive Garden that does takeaway?,takeaway:query,takeaway,train_nlu,takeaway:query,0.9992560744285583
5788,4504,Does Charley's Steakhouse deliver?,takeaway:query,takeaway,test,takeaway:query,0.9890701770782472
5789,6997,Can i pick up my large order at pizza hut?,takeaway:query,takeaway,valid,takeaway:query,0.9259542226791382
5790,5588,Check the status of my Pizza Hut order please.,takeaway:query,takeaway,test,takeaway:query,0.9959596991539
5791,4046,Can I take food home here?,takeaway:query,takeaway,train_ms,takeaway:order,0.9216861724853516
5792,6458,What's the exact time we get food delivered once we place an order for food.,takeaway:query,takeaway,valid,takeaway:query,0.9762937426567078
5793,1666,When will my food be ready?,takeaway:query,takeaway,train_ms,takeaway:query,0.977295994758606
5794,3798,Does John's pizza have takeaway,takeaway:query,takeaway,test,takeaway:query,0.998321771621704
5795,3979,when my takeaway order will arrive?,takeaway:query,takeaway,train_nlu,takeaway:query,0.9995771050453186
5796,6190,Is the restaurant having delivery facility ?,takeaway:query,takeaway,train_ms,takeaway:query,0.9588967561721802
5797,2788,Do they have takeout?,takeaway:query,takeaway,test,takeaway:query,0.6448709964752197
5798,5157,Check delivery options for the restaurant.,takeaway:query,takeaway,test,takeaway:query,0.9996517300605774
5799,326,is there a takeout menu at the restaurant,takeaway:query,takeaway,train_nlu,takeaway:query,0.999439775943756
5800,7203,Do they deliver?,takeaway:query,takeaway,test,takeaway:query,0.9862776398658752
5801,4590,What Asian restaurants nearby offer to-go food?,takeaway:query,takeaway,train_nlu,takeaway:query,0.9998738765716552
5802,5451,Does the restaurant have carryout?,takeaway:query,takeaway,train_nlu,takeaway:query,0.9995278120040894
5803,6191,Will the restaurant deliver the order ?,takeaway:query,takeaway,test,takeaway:query,0.949254035949707
5804,3154,Is there takeaway at Papa John's?,takeaway:query,takeaway,train_nlu,takeaway:query,0.9994725584983826
5805,1875,"Please could you tell me if George's Geek restaurant, can I order takeaway from there?",takeaway:query,takeaway,test,takeaway:query,0.9504194259643556
5806,7076,how many minutes do I need to wait to pick up my food from china on the go?,takeaway:query,takeaway,test,transport:query,0.9613919258117676
5807,4708,When will my Chinese food be delivered?,takeaway:query,takeaway,test,takeaway:query,0.9898922443389891
5808,3616,Does the nearby dominos have delivery,takeaway:query,takeaway,train_ms,takeaway:query,0.9664273858070374
5809,41,find my thai takeaways around grassmarket,takeaway:query,takeaway,test,takeaway:order,0.9121291637420654
5810,7202,Can I get delivery from here?,takeaway:query,takeaway,train_ms,takeaway:query,0.99897563457489
5811,2498,Is Gus's a take out place?,takeaway:query,takeaway,valid,transport:query,0.9184214472770692
5812,3038,Does my favorite restaurant do delivery?,takeaway:query,takeaway,valid,takeaway:query,0.9997961521148682
5813,1018,Can I get takeout from PF Changs?,takeaway:query,takeaway,train_ms,nlu_fallback,0.3
5814,6689,is there a takeaway in __ restaurant,takeaway:query,takeaway,test,takeaway:query,0.9997678399086
5815,4521,Will they deliver to me ?,takeaway:query,takeaway,train_ms,takeaway:query,0.8216400742530823
5816,2312,Does Peking Garden deliver?,takeaway:query,takeaway,test,takeaway:query,0.99986070394516
5817,3598,"Olly, does that new Chinese restaurant deliver?",takeaway:query,takeaway,train_ms,takeaway:query,0.9984562397003174
5818,2685,How long until my order arrives,takeaway:query,takeaway,test,takeaway:query,0.9954092502593994
5819,2802,What is the status on my latest order?,takeaway:query,takeaway,valid,takeaway:query,0.8697637915611267
5820,4607,Please check if paradise does takeaway,takeaway:query,takeaway,valid,takeaway:query,0.98856782913208
5821,2247,Where is my food,takeaway:query,takeaway,valid,qa:factoid,0.8198184370994568
5822,2978,is the last order is ready,takeaway:query,takeaway,train_nlu,takeaway:query,0.999609112739563
5823,3331,"Take out available, Louies",takeaway:query,takeaway,train_nlu,takeaway:query,0.9998879432678224
5824,3328,"Olly, does Chinese deliver?",takeaway:query,takeaway,test,takeaway:query,0.9928853511810304
5825,6995,Is my order at domino's ready?,takeaway:query,takeaway,train_ms,takeaway:query,0.848118245601654
5826,2313,Does Peking Garden take orders over the phone?,takeaway:query,takeaway,train_nlu,takeaway:query,0.9995696544647216
5827,6081,"Hey, Do you have Home delivery?",takeaway:query,takeaway,test,takeaway:query,0.9795325398445128
5828,5244,Ask if deliver,takeaway:query,takeaway,test,takeaway:query,0.9980353713035583
5829,3037,Can I get delivery from this restaurant?,takeaway:query,takeaway,test,takeaway:query,0.9898335337638856
5830,6083,"Hi There, Do you offer home delivery for orders?",takeaway:query,takeaway,valid,takeaway:query,0.9941378235816956
5831,7074,Status for the pizza delivery from Pizza Hut,takeaway:query,takeaway,train_nlu,takeaway:query,0.9985380172729492
5832,6697,whats up with my takeaway,takeaway:query,takeaway,test,takeaway:query,0.997294545173645
5833,1487,Can I get an order delivered from Romero's?,takeaway:query,takeaway,test,takeaway:order,0.7326564788818359
5834,118,Domino's delivery status.,takeaway:query,takeaway,train_ms,takeaway:query,0.966090440750122
5835,2391,is dinner ready yet?,takeaway:query,takeaway,train_nlu,takeaway:query,0.9998955726623536
5836,529,Prepare the order as soon as possible.,takeaway:query,takeaway,train_ms,takeaway:query,0.9995236992836
5837,15415,What is the estimated travel time for the train ride to Orlando?,transport:query,transport,test,transport:query,0.9994815587997437
5838,15358,Search cost for Amtrak Luxury to Los Angeles,transport:query,transport,test,recommendation:locations,0.3582081496715545
5839,14490,How long will it take me to go to the train station from here?,transport:query,transport,train_nlu,transport:query,0.999373495578766
5840,15064,are there any train times for...,transport:query,transport,train_nlu,transport:query,0.9987663626670836
5841,15283,list all train times to ny,transport:query,transport,train_ms,transport:query,0.746936023235321
5842,14847,What time does the train leave for chicago?,transport:query,transport,valid,transport:query,0.9985358119010924
5843,15000,how long does it take to get from here to chicago by train?,transport:query,transport,train_ms,transport:query,0.9996159672737122
5844,14838,How far away is the nearest rest stop?,transport:query,transport,train_nlu,transport:query,0.9954016208648682
5845,14885,Are there any available train tickets to reserve?,transport:query,transport,test,transport:ticket,0.7778038382530212
5846,15324,get nearest hosptal,transport:query,transport,test,takeaway:order,0.7870256304740906
5847,15286,list all train time to Ny,transport:query,transport,valid,lists:query,0.751421332359314
5848,15240,Train times from near me to location,transport:query,transport,test,transport:query,0.9783788919448853
5849,15370,What is the amount for train ticket booking?,transport:query,transport,train_nlu,transport:query,0.9990276098251344
5850,15288,show trains and time to Ny,transport:query,transport,valid,transport:query,0.99448561668396
5851,14774,Fastest route to Turiellos,transport:query,transport,valid,transport:traffic,0.7189681529998779
5852,17089,find the ways of travel for the same,transport:query,transport,train_nlu,transport:query,0.9994666576385498
5853,14903,How can I go to the place?,transport:query,transport,train_nlu,transport:query,0.9995425939559937
5854,17425,DIRECTIONS TO DISNEY LAND,transport:query,transport,valid,transport:query,0.99386864900589
5855,15339,can you tell me the time of train which go to krishnarajpuram from bangalore,transport:query,transport,valid,transport:query,0.9929311275482178
5856,15282,find ny train time,transport:query,transport,test,transport:query,0.9979197978973388
5857,15118,navigation search,transport:query,transport,test,qa:definition,0.4398032426834106
5858,14877,When does the train from Kansas City to Iowa leave?,transport:query,transport,valid,transport:query,0.9971306324005128
5859,15026,"Please check the train schedule for Wednesday at 5pm, going to Rockville.",transport:query,transport,train_nlu,transport:query,0.99929541349411
5860,14757,At what time does the next train leave for Berlin?,transport:query,transport,valid,transport:query,0.9927992224693298
5861,15201,How much is a train ticket to San Fransisco?,transport:query,transport,train_nlu,transport:query,0.9995319247245787
5862,15043,I want to go to Bank of America. Give me directions,transport:query,transport,valid,transport:query,0.9743770360946656
5863,14712,How do I get to Brighton?,transport:query,transport,valid,recommendation:movies,0.6447880864143372
5864,14889,From where can I get a train ticket for Athens?,transport:query,transport,train_nlu,transport:query,0.9995996356010436
5865,15020,When is the next train leaving for Austin,transport:query,transport,valid,transport:query,0.9838415384292604
5866,14891,Train to Athens. How to?,transport:query,transport,valid,transport:query,0.998692512512207
5867,15336,train times to..,transport:query,transport,valid,transport:query,0.998142659664154
5868,17448,When is the best time to travel to Canada? What airport to use?,transport:query,transport,train_ms,transport:query,0.7817755341529846
5869,15162,Can i get the directions to the nearest bar.,transport:query,transport,test,transport:query,0.9680402874946594
5870,14836,How do I get home from here?,transport:query,transport,valid,transport:query,0.5433944463729858
5871,14781,What are the the train times between 8 am and 10 am at East Chicago Station going West on Sunday,transport:query,transport,train_nlu,transport:query,0.9990973472595216
5872,14583,usa,transport:query,transport,test,audio:volume_up,0.7588966488838196
5873,14789,I need a train ticket to denver,transport:query,transport,test,transport:ticket,0.9976612329483032
5874,14584,california,transport:query,transport,train_ms,datetime:convert,0.8400311470031738
